fp_int_id,cp_level,cp_r_citing_zero,cp_r_citing_nonzero,tr_citing,cp_r_cited_zero,cp_r_cited_nonzero,tr_cited
9602238,0,0,0,0,0,0,0
9508344,3,1,2,2,0,3,3
112042,3,3,0,0,0,3,16
9305224,2,2,0,0,2,0,0
9410249,6,2,4,6,0,6,6
9605358,1,1,0,0,1,0,0
111037,0,0,0,0,0,0,0
8227,3,1,2,3,2,1,1
9907273,2,2,0,0,2,0,0
9811417,1,1,0,0,0,1,1
9910394,1,1,0,0,0,1,5
112160,6,3,3,4,0,6,38
9911509,0,0,0,0,0,0,0
3303,2,2,0,0,1,1,1
202042,1,1,0,0,0,1,2
9903283,0,0,0,0,0,0,0
9209278,5,3,2,3,5,0,0
9411390,0,0,0,0,0,0,0
9303276,2,2,0,0,0,2,3
9910484,1,1,0,0,0,1,2
9601300,1,1,0,0,0,1,4
106287,3,3,0,0,0,3,3
9812368,7,1,6,11,3,4,7
208154,0,0,0,0,0,0,0
109030,3,2,1,1,0,3,14
111395,3,3,0,0,3,0,0
9909271,3,3,0,0,0,3,9
105281,2,2,0,0,2,0,0
9811259,8,1,7,19,0,8,32
9301240,1,1,0,0,1,0,0
12135,3,2,1,1,0,3,4
9605258,0,0,0,0,0,0,0
111128,0,0,0,0,0,0,0
9311313,4,1,3,3,0,4,4
11131,0,0,0,0,0,0,0
9011,6,2,4,10,3,3,3
9807461,4,2,2,2,0,4,24
9606324,0,0,0,0,0,0,0
9512229,1,1,0,0,0,1,10
104005,0,0,0,0,0,0,0
9608357,0,0,0,0,0,0,0
9909340,1,1,0,0,0,1,2
9811376,6,6,0,0,0,6,19
9503465,5,2,3,5,5,0,0
210198,2,1,1,1,0,2,36
9303,0,0,0,0,0,0,0
3052,1,1,0,0,0,1,3
5011,0,0,0,0,0,0,0
9910435,5,1,4,7,0,5,10
106269,0,0,0,0,0,0,0
12051,0,0,0,0,0,0,0
9908298,0,0,0,0,0,0,0
9503215,4,1,3,3,0,4,7
9708295,2,2,0,0,2,0,0
9408330,2,1,1,1,2,0,0
9505307,1,1,0,0,0,1,1
9312320,5,1,4,8,5,0,0
111063,2,2,0,0,1,1,1
9808393,4,2,2,5,0,4,40
9605312,8,2,6,17,2,6,6
9803296,2,1,1,1,0,2,2
112296,0,0,0,0,0,0,0
9708254,0,0,0,0,0,0,0
7172,13,3,10,44,1,12,44
9712335,1,1,0,0,1,0,0
102005,0,0,0,0,0,0,0
110280,2,1,1,1,0,2,3
102029,3,2,1,1,1,2,5
9701365,3,2,1,1,0,3,10
9902473,2,2,0,0,0,2,4
9503348,1,1,0,0,0,1,1
9512228,3,2,1,2,1,2,2
9911296,4,1,3,3,0,4,42
9509359,0,0,0,0,0,0,0
9706347,14,1,13,45,0,14,25
9610243,1,1,0,0,0,1,2
9609320,4,2,2,3,2,2,2
9611254,0,0,0,0,0,0,0
9405260,0,0,0,0,0,0,0
9702206,3,2,1,1,0,3,12
10060,3,2,1,1,0,3,10
106088,1,1,0,0,1,0,0
9803347,3,2,1,1,3,0,0
110033,5,2,3,4,0,5,17
9802413,0,0,0,0,0,0,0
9610222,1,1,0,0,0,1,13
1191,2,1,1,1,2,0,0
9312247,3,1,2,3,3,0,0
9710503,0,0,0,0,0,0,0
8084,5,1,4,6,0,5,9
107215,2,2,0,0,0,2,2
207153,0,0,0,0,0,0,0
9508317,8,2,6,15,1,7,7
9901387,3,1,2,3,0,3,19
9402293,4,1,3,4,4,0,0
9802206,6,2,4,5,0,6,51
6050,0,0,0,0,0,0,0
9511404,6,3,3,6,0,6,19
3079,1,1,0,0,0,1,2
9805457,0,0,0,0,0,0,0
9707406,0,0,0,0,0,0,0
2138,2,1,1,1,0,2,7
9906443,0,0,0,0,0,0,0
204332,4,3,1,1,0,4,23
107185,3,3,0,0,0,3,12
9902342,3,1,2,3,3,0,0
9804234,11,1,10,24,2,9,9
9910539,2,1,1,1,0,2,14
9265,4,3,1,1,0,4,6
112294,2,1,1,1,0,2,4
9711201,15,2,13,55,0,15,69
9706435,1,1,0,0,1,0,0
9804263,2,2,0,0,0,2,6
9304274,1,1,0,0,1,0,0
12018,1,1,0,0,1,0,0
202002,0,0,0,0,0,0,0
9706266,4,1,3,5,4,0,0
9603282,0,0,0,0,0,0,0
9409430,0,0,0,0,0,0,0
9809541,0,0,0,0,0,0,0
9807260,2,1,1,1,0,2,2
9910535,3,2,1,1,0,3,6
9908409,0,0,0,0,0,0,0
110411,4,4,0,0,0,4,8
9609229,4,2,2,2,4,0,0
11317,3,2,1,1,0,3,15
108201,3,1,2,3,0,3,4
9507331,1,1,0,0,0,1,2
201186,1,1,0,0,0,1,1
9807329,1,1,0,0,0,1,1
9610423,2,1,1,1,2,0,0
9703380,2,1,1,1,1,1,1
9311282,4,1,3,5,3,1,1
9606451,0,0,0,0,0,0,0
9409258,1,1,0,0,1,0,0
209126,1,1,0,0,1,0,0
5149,3,1,2,2,0,3,34
108272,2,2,0,0,2,0,0
9503405,1,1,0,0,1,0,0
107087,2,1,1,1,1,1,1
9301231,3,2,1,1,3,0,0
104144,2,1,1,1,0,2,16
9908273,0,0,0,0,0,0,0
9409444,2,1,1,1,2,0,0
9906202,3,3,0,0,3,0,0
4020,0,0,0,0,0,0,0
9511471,1,1,0,0,1,0,0
9706416,1,1,0,0,0,1,1
9509309,1,1,0,0,1,0,0
206126,1,1,0,0,0,1,1
111343,1,1,0,0,0,1,2
110250,0,0,0,0,0,0,0
207079,6,3,3,3,0,6,82
101343,2,1,1,1,0,2,3
9811231,0,0,0,0,0,0,0
203183,0,0,0,0,0,0,0
108054,4,2,2,3,0,4,15
9601338,0,0,0,0,0,0,0
107023,0,0,0,0,0,0,0
210016,0,0,0,0,0,0,0
9907376,1,1,0,0,0,1,1
9507325,1,1,0,0,0,1,1
211430,1,1,0,0,0,1,4
9912522,0,0,0,0,0,0,0
9510264,2,2,0,0,0,2,2
9211223,4,3,1,1,0,4,9
5139,3,1,2,2,0,3,20
9506227,1,1,0,0,0,1,1
9210,0,0,0,0,0,0,0
7212,2,1,1,1,0,2,4
9807374,4,1,3,5,4,0,0
9704285,1,1,0,0,1,0,0
9806474,0,0,0,0,0,0,0
9308203,3,3,0,0,3,0,0
1280,1,1,0,0,0,1,5
9809411,4,2,2,3,0,4,9
5295,1,1,0,0,0,1,2
206085,2,2,0,0,2,0,0
9807243,0,0,0,0,0,0,0
9704417,6,3,3,5,6,0,0
9712349,2,2,0,0,0,2,10
9507400,1,1,0,0,0,1,1
9907419,0,0,0,0,0,0,0
9701340,1,1,0,0,0,1,1
9604242,3,1,2,3,3,0,0
112329,0,0,0,0,0,0,0
208046,1,1,0,0,0,1,3
9908407,0,0,0,0,0,0,0
210199,1,1,0,0,0,1,2
202068,4,2,2,3,0,4,24
9506401,0,0,0,0,0,0,0
108236,1,1,0,0,0,1,9
211409,0,0,0,0,0,0,0
9506358,2,2,0,0,1,1,1
9901213,0,0,0,0,0,0,0
9401224,0,0,0,0,0,0,0
9503299,2,2,0,0,2,0,0
9809336,1,1,0,0,1,0,0
211019,2,1,1,1,0,2,4
9901427,0,0,0,0,0,0,0
9703392,1,1,0,0,1,0,0
9604219,2,2,0,0,2,0,0
9802232,0,0,0,0,0,0,0
210411,3,3,0,0,1,2,8
9903300,0,0,0,0,0,0,0
201295,0,0,0,0,0,0,0
9502275,0,0,0,0,0,0,0
9301257,2,1,1,1,2,0,0
107272,1,1,0,0,1,0,0
9307275,0,0,0,0,0,0,0
4019,2,2,0,0,0,2,2
9505303,2,1,1,1,2,0,0
9406218,2,1,1,1,2,0,0
9511244,0,0,0,0,0,0,0
9805352,3,1,2,2,0,3,5
9905218,3,2,1,1,0,3,8
9303266,1,1,0,0,1,0,0
4001,2,2,0,0,0,2,34
9405248,0,0,0,0,0,0,0
9808492,1,1,0,0,0,1,1
9503420,4,1,3,4,4,0,0
212076,1,1,0,0,0,1,6
102141,1,1,0,0,0,1,1
104213,3,2,1,1,0,3,29
102075,3,3,0,0,0,3,3
9405305,0,0,0,0,0,0,0
9911268,1,1,0,0,0,1,2
9612430,0,0,0,0,0,0,0
204339,2,2,0,0,0,2,7
108025,1,1,0,0,0,1,2
1120,2,2,0,0,0,2,7
207222,4,1,3,5,0,4,39
9906260,3,3,0,0,0,3,6
106267,3,1,2,2,0,3,18
9156,1,1,0,0,1,0,0
9903463,0,0,0,0,0,0,0
9310278,0,0,0,0,0,0,0
9512250,2,2,0,0,2,0,0
9410293,3,3,0,0,3,0,0
204290,2,1,1,1,0,2,31
3272,2,2,0,0,0,2,12
7269,8,1,7,26,8,0,0
9311280,1,1,0,0,1,0,0
106285,0,0,0,0,0,0,0
210175,0,0,0,0,0,0,0
209259,1,1,0,0,0,1,3
9710556,4,1,3,3,4,0,0
205023,0,0,0,0,0,0,0
101114,2,2,0,0,0,2,6
9711314,0,0,0,0,0,0,0
204220,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0
9803355,1,1,0,0,0,1,3
9503451,0,0,0,0,0,0,0
9812401,0,0,0,0,0,0,0
9701276,0,0,0,0,0,0,0
9801332,1,1,0,0,0,1,7
9702215,0,0,0,0,0,0,0
9208228,2,2,0,0,2,0,0
9910263,1,1,0,0,0,1,4
11107,1,1,0,0,0,1,1
9805257,0,0,0,0,0,0,0
112270,0,0,0,0,0,0,0
101283,1,1,0,0,1,0,0
9509350,0,0,0,0,0,0,0
8075,1,1,0,0,1,0,0
9503360,0,0,0,0,0,0,0
6347,0,0,0,0,0,0,0
102283,2,1,1,1,0,2,6
101116,1,1,0,0,0,1,3
9412353,1,1,0,0,0,1,1
301137,1,1,0,0,1,0,0
9704368,1,1,0,0,1,0,0
9908287,3,2,1,1,0,3,9
9905533,0,0,0,0,0,0,0
9506464,1,1,0,0,0,1,1
9611345,3,1,2,2,3,0,0
4252,1,1,0,0,1,0,0
9606366,2,1,1,1,1,1,1
204049,1,1,0,0,0,1,3
9404360,0,0,0,0,0,0,0
9608436,1,1,0,0,0,1,2
9905418,0,0,0,0,0,0,0
4195,1,1,0,0,1,0,0
9909233,1,1,0,0,1,0,0
11348,4,2,2,2,0,4,8
9410295,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0
9512351,0,0,0,0,0,0,0
302185,0,0,0,0,0,0,0
201180,0,0,0,0,0,0,0
9509307,2,2,0,0,2,0,0
9905308,0,0,0,0,0,0,0
9306263,0,0,0,0,0,0,0
9512305,0,0,0,0,0,0,0
9910552,0,0,0,0,0,0,0
111175,0,0,0,0,0,0,0
9510209,0,0,0,0,0,0,0
9706426,0,0,0,0,0,0,0
9710410,0,0,0,0,0,0,0
9906535,1,1,0,0,0,1,1
111159,1,1,0,0,0,1,3
12172,0,0,0,0,0,0,0
206287,1,1,0,0,0,1,13
7330,0,0,0,0,0,0,0
9411313,0,0,0,0,0,0,0
9510253,1,1,0,0,1,0,0
210405,0,0,0,0,0,0,0
9712500,0,0,0,0,0,0,0
205160,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0
105115,0,0,0,0,0,0,0
208277,0,0,0,0,0,0,0
212245,1,1,0,0,0,1,1
209262,5,1,4,8,0,5,29
9709421,0,0,0,0,0,0,0
9805363,3,2,1,1,0,3,12
9806449,0,0,0,0,0,0,0
201003,0,0,0,0,0,0,0
6189,0,0,0,0,0,0,0
9703403,1,1,0,0,0,1,2
102040,0,0,0,0,0,0,0
9709323,1,1,0,0,0,1,2
211006,0,0,0,0,0,0,0
302013,0,0,0,0,0,0,0
204051,0,0,0,0,0,0,0
9509300,0,0,0,0,0,0,0
9807212,3,3,0,0,3,0,0
204056,2,2,0,0,0,2,10
9709385,0,0,0,0,0,0,0
302149,0,0,0,0,0,0,0
9903275,3,2,1,2,3,0,0
111183,1,1,0,0,1,0,0
9907299,1,1,0,0,0,1,1
204297,0,0,0,0,0,0,0
10059,3,1,2,2,0,3,6
207001,0,0,0,0,0,0,0
9309332,2,1,1,1,2,0,0
9212313,1,1,0,0,1,0,0
10283,1,1,0,0,0,1,4
9612423,0,0,0,0,0,0,0
112288,0,0,0,0,0,0,0
9807268,0,0,0,0,0,0,0
12252,0,0,0,0,0,0,0
9611260,0,0,0,0,0,0,0
12314,1,1,0,0,0,1,2
211027,1,1,0,0,1,0,0
7139,0,0,0,0,0,0,0
206275,0,0,0,0,0,0,0
9510456,0,0,0,0,0,0,0
8146,0,0,0,0,0,0,0
9207201,0,0,0,0,0,0,0
9507364,1,1,0,0,1,0,0
112067,1,1,0,0,0,1,5
9310370,1,1,0,0,1,0,0
212244,0,0,0,0,0,0,0
9410352,1,1,0,0,1,0,0
9502257,1,1,0,0,1,0,0
9507402,0,0,0,0,0,0,0
9709359,0,0,0,0,0,0,0
212195,0,0,0,0,0,0,0
9910493,3,1,2,2,0,3,3
110218,1,1,0,0,0,1,6
9602312,0,0,0,0,0,0,0
111117,1,1,0,0,1,0,0
202015,2,2,0,0,0,2,7
9803207,0,0,0,0,0,0,0
9911387,1,1,0,0,1,0,0
9509240,0,0,0,0,0,0,0
202169,1,1,0,0,0,1,2
7146,0,0,0,0,0,0,0
9908506,1,1,0,0,0,1,3
9408324,0,0,0,0,0,0,0
301131,0,0,0,0,0,0,0
9504207,0,0,0,0,0,0,0
111261,0,0,0,0,0,0,0
9808319,0,0,0,0,0,0,0
202206,2,1,1,1,0,2,6
104023,0,0,0,0,0,0,0
210006,0,0,0,0,0,0,0
9508257,0,0,0,0,0,0,0
9811242,1,1,0,0,1,0,0
9902246,0,0,0,0,0,0,0
9410386,1,1,0,0,1,0,0
1118,0,0,0,0,0,0,0
3314,0,0,0,0,0,0,0
9903205,0,0,0,0,0,0,0
4216,0,0,0,0,0,0,0
209289,0,0,0,0,0,0,0
9905251,3,1,2,3,0,3,19
9708387,0,0,0,0,0,0,0
9811261,3,3,0,0,3,0,0
9506219,0,0,0,0,0,0,0
9712433,0,0,0,0,0,0,0
12315,1,1,0,0,0,1,1
302249,0,0,0,0,0,0,0
9411360,1,1,0,0,1,0,0
101256,0,0,0,0,0,0,0
110182,0,0,0,0,0,0,0
9611339,0,0,0,0,0,0,0
110030,0,0,0,0,0,0,0
9912537,0,0,0,0,0,0,0
104235,0,0,0,0,0,0,0
9703339,1,1,0,0,1,0,0
9510240,0,0,0,0,0,0,0
9323,0,0,0,0,0,0,0
110293,4,2,2,5,0,4,17
111001,1,1,0,0,1,0,0
105052,1,1,0,0,0,1,2
9808329,1,1,0,0,1,0,0
9610512,0,0,0,0,0,0,0
9505439,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0
9411443,1,1,0,0,0,1,3
212383,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0
9908478,2,1,1,1,2,0,0
106323,0,0,0,0,0,0,0
9807512,0,0,0,0,0,0,0
9909553,0,0,0,0,0,0,0
9603426,1,1,0,0,1,0,0
9307335,1,1,0,0,1,0,0
9704326,3,1,2,3,3,0,0
3023,0,0,0,0,0,0,0
9707314,0,0,0,0,0,0,0
9905513,1,1,0,0,0,1,3
12355,0,0,0,0,0,0,0
209215,0,0,0,0,0,0,0
11290,0,0,0,0,0,0,0
9910266,0,0,0,0,0,0,0
104021,1,1,0,0,1,0,0
211090,0,0,0,0,0,0,0
9908206,0,0,0,0,0,0,0
101238,0,0,0,0,0,0,0
9807217,0,0,0,0,0,0,0
9807296,0,0,0,0,0,0,0
11087,0,0,0,0,0,0,0
9502295,2,1,1,1,2,0,0
9807333,0,0,0,0,0,0,0
9808352,1,1,0,0,1,0,0
203152,0,0,0,0,0,0,0
201260,0,0,0,0,0,0,0
205187,2,2,0,0,0,2,15
9603405,0,0,0,0,0,0,0
9911494,2,1,1,1,2,0,0
9711445,0,0,0,0,0,0,0
302082,0,0,0,0,0,0,0
9098,0,0,0,0,0,0,0
9802449,0,0,0,0,0,0,0
9411275,0,0,0,0,0,0,0
204117,1,1,0,0,1,0,0
203231,1,1,0,0,1,0,0
105185,1,1,0,0,1,0,0
9905258,1,1,0,0,1,0,0
9503379,0,0,0,0,0,0,0
201181,0,0,0,0,0,0,0
9907212,0,0,0,0,0,0,0
205192,1,1,0,0,1,0,0
212022,0,0,0,0,0,0,0
301109,0,0,0,0,0,0,0
9607344,2,2,0,0,2,0,0
106259,0,0,0,0,0,0,0
9306216,3,2,1,1,3,0,0
9810404,1,1,0,0,1,0,0
9402357,1,1,0,0,1,0,0
9908215,0,0,0,0,0,0,0
9907330,0,0,0,0,0,0,0
209026,1,1,0,0,0,1,6
9306202,0,0,0,0,0,0,0
11025,1,1,0,0,0,1,3
102115,0,0,0,0,0,0,0
209169,0,0,0,0,0,0,0
9704226,1,1,0,0,1,0,0
9908383,0,0,0,0,0,0,0
9903271,0,0,0,0,0,0,0
212318,0,0,0,0,0,0,0
9606252,0,0,0,0,0,0,0
9906279,0,0,0,0,0,0,0
11261,0,0,0,0,0,0,0
212357,1,1,0,0,0,1,3
106065,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0
9405221,1,1,0,0,1,0,0
109112,0,0,0,0,0,0,0
206282,0,0,0,0,0,0,0
1094,0,0,0,0,0,0,0
9506343,0,0,0,0,0,0,0
201035,0,0,0,0,0,0,0
9907456,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0
9610550,0,0,0,0,0,0,0
202057,0,0,0,0,0,0,0
302023,0,0,0,0,0,0,0
9901238,1,1,0,0,0,1,1
201192,1,1,0,0,1,0,0
9810348,0,0,0,0,0,0,0
9708360,0,0,0,0,0,0,0
9905433,0,0,0,0,0,0,0
9911501,0,0,0,0,0,0,0
9209230,2,2,0,0,2,0,0
206286,0,0,0,0,0,0,0
302115,0,0,0,0,0,0,0
9809388,1,1,0,0,1,0,0
9608283,1,1,0,0,1,0,0
9902477,0,0,0,0,0,0,0
9612474,1,1,0,0,1,0,0
9804260,0,0,0,0,0,0,0
302233,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0
9501393,0,0,0,0,0,0,0
9501264,0,0,0,0,0,0,0
9803293,0,0,0,0,0,0,0
9609421,1,1,0,0,0,1,4
102210,0,0,0,0,0,0,0
208211,0,0,0,0,0,0,0
9611269,0,0,0,0,0,0,0
12133,0,0,0,0,0,0,0
9912389,0,0,0,0,0,0,0
9812343,0,0,0,0,0,0,0
211338,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0
9912533,1,1,0,0,1,0,0
205017,1,1,0,0,0,1,1
9409431,0,0,0,0,0,0,0
105072,0,0,0,0,0,0,0
101243,1,1,0,0,1,0,0
105178,0,0,0,0,0,0,0
202118,0,0,0,0,0,0,0
9706468,1,1,0,0,1,0,0
209157,0,0,0,0,0,0,0
9703398,1,1,0,0,1,0,0
209345,0,0,0,0,0,0,0
302204,0,0,0,0,0,0,0
201124,0,0,0,0,0,0,0
202230,0,0,0,0,0,0,0
9301293,1,1,0,0,1,0,0
9901417,0,0,0,0,0,0,0
206264,1,1,0,0,1,0,0
301141,0,0,0,0,0,0,0
301222,0,0,0,0,0,0,0
9408259,0,0,0,0,0,0,0
9811389,0,0,0,0,0,0,0
9801351,0,0,0,0,0,0,0
10320,1,1,0,0,0,1,7
9807328,0,0,0,0,0,0,0
212084,0,0,0,0,0,0,0
302180,0,0,0,0,0,0,0
212338,0,0,0,0,0,0,0
203013,0,0,0,0,0,0,0
106091,0,0,0,0,0,0,0
211093,0,0,0,0,0,0,0
9811269,0,0,0,0,0,0,0
9702231,0,0,0,0,0,0,0
9502366,13,2,11,38,1,12,12
9512380,34,1,33,293,1,33,173
8151,3,2,1,2,3,0,0
9511342,11,1,10,36,11,0,0
9410404,14,2,12,52,14,0,0
11144,4,3,1,1,0,4,35
9808443,15,2,13,36,7,8,8
9509316,16,3,13,57,0,16,21
9502284,8,1,7,19,8,0,0
9611445,9,1,8,15,0,9,31
9504393,2,2,0,0,2,0,0
9409464,9,5,4,9,1,8,12
9605413,21,1,20,138,21,0,0
9807235,43,3,40,424,3,40,76
9812475,32,2,30,156,0,32,406
9707203,12,1,11,38,0,12,31
9903203,2,1,1,1,0,2,28
9505402,2,1,1,1,0,2,10
9807305,6,5,1,1,0,6,13
9505318,1,1,0,0,1,0,0
9411298,4,1,3,5,4,0,0
9210235,22,6,16,73,22,0,0
9712398,14,2,12,40,0,14,53
9809329,12,2,10,30,12,0,0
9809545,6,1,5,10,0,6,73
9605222,15,2,13,52,0,15,54
9409355,2,1,1,1,2,0,0
9802345,4,2,2,4,0,4,15
2116,15,1,14,60,0,15,111
9802391,29,3,26,153,1,28,314
9909455,2,1,1,1,2,0,0
9310319,23,2,21,91,23,0,0
9606444,9,1,8,19,5,4,4
9608314,2,1,1,1,1,1,2
9305274,30,3,27,271,30,0,0
9308315,5,3,2,5,0,5,5
9606415,6,2,4,6,0,6,15
3028,9,2,7,21,1,8,14
9702373,10,2,8,12,0,10,14
9706354,6,6,0,0,0,6,23
9703305,18,1,17,75,2,16,30
9404313,17,4,13,65,17,0,0
9305247,3,2,1,1,3,0,0
3146,7,3,4,7,0,7,38
9207214,45,3,42,441,45,0,0
9708486,4,1,3,3,0,4,26
9908416,1,1,0,0,0,1,3
9608364,1,1,0,0,0,1,2
9805292,10,1,9,22,0,10,39
9703266,13,1,12,47,0,13,55
9910309,24,1,23,83,0,24,173
9403224,9,2,7,25,3,6,6
9701304,5,2,3,6,0,5,24
9906222,8,2,6,9,0,8,123
9357,8,3,5,9,0,8,119
3327,7,1,6,11,0,7,115
9412257,19,1,18,73,0,19,19
107223,2,2,0,0,0,2,8
11243,4,2,2,2,0,4,7
9311339,21,3,18,100,1,20,36
9908309,8,1,7,20,0,8,60
9811337,61,2,59,857,0,61,260
9812345,3,1,2,3,0,3,24
9711446,5,2,3,4,0,5,21
9410283,14,4,10,32,3,11,11
9911385,7,2,5,9,0,7,38
9510365,44,1,43,501,0,44,87
9906470,8,1,7,14,0,8,8
9804428,12,3,9,19,0,12,35
9807213,3,2,1,1,3,0,0
9902243,7,1,6,10,0,7,20
9505298,7,4,3,3,0,7,23
9707217,3,1,2,3,0,3,11
9704443,7,1,6,21,7,0,0
9508338,9,1,8,19,0,9,36
9507377,2,2,0,0,2,0,0
9702404,8,2,6,20,0,8,14
9208238,13,3,10,56,13,0,0
9207234,41,2,39,398,41,0,0
102331,42,2,40,294,0,42,395
7113,7,1,6,15,0,7,42
9812235,2,1,1,1,2,0,0
9906456,8,3,5,11,0,8,205
9607488,4,2,2,2,0,4,7
7108,9,2,7,15,0,9,47
7362,9,1,8,18,0,9,42
9405308,14,2,12,59,14,0,0
9605264,15,3,12,46,1,14,32
9610267,14,3,11,27,0,14,58
8144,20,1,19,70,0,20,177
6046,9,2,7,15,0,9,47
9608401,24,1,23,138,24,0,0
204316,4,1,3,3,0,4,82
209100,2,1,1,1,0,2,14
112161,23,1,22,117,0,23,176
9605431,44,1,43,445,1,43,99
9402332,7,2,5,11,7,0,0
9909392,6,3,3,6,0,6,93
9810280,11,1,10,32,6,5,5
9705417,21,1,20,115,21,0,0
9808255,14,3,11,32,0,14,26
9512220,25,3,22,90,2,23,60
3149,6,1,5,8,0,6,16
9407328,10,5,5,9,0,10,45
9909243,6,2,4,5,0,6,29
204101,7,1,6,8,0,7,129
9211286,6,3,3,8,4,2,2
9501324,9,1,8,21,9,0,0
9407339,73,2,71,886,41,32,32
9511433,21,2,19,56,0,21,92
9703404,23,1,22,133,13,10,10
9709470,4,1,3,5,4,0,0
9606392,6,4,2,3,0,6,26
9906266,18,3,15,62,0,18,123
9807238,5,1,4,10,2,3,4
9811251,10,1,9,26,0,10,29
9705271,20,3,17,71,2,18,88
9507216,17,1,16,79,1,16,16
9807282,13,2,11,47,13,0,0
9712447,5,1,4,7,0,5,21
9907509,9,2,7,20,0,9,57
9911414,21,3,18,88,0,21,325
9711350,4,1,3,6,4,0,0
104198,5,1,4,7,0,5,9
9705344,21,4,17,98,0,21,102
9707208,10,3,7,22,0,10,19
9601285,11,1,10,27,0,11,42
9804370,1,1,0,0,0,1,3
9710270,33,1,32,221,0,33,196
9409371,18,2,16,74,15,3,3
9705205,2,2,0,0,2,0,0
9707488,1,1,0,0,0,1,13
9602429,16,1,15,62,1,15,41
9412384,6,5,1,1,0,6,6
9711392,8,3,5,8,0,8,31
9706482,8,2,6,15,0,8,76
11270,5,2,3,4,0,5,59
9410357,22,2,20,115,2,20,52
9801309,1,1,0,0,1,0,0
9809531,16,1,15,66,5,11,17
12134,8,2,6,18,0,8,18
9407291,12,1,11,41,12,0,0
9410412,9,2,7,10,0,9,30
9209294,2,1,1,1,2,0,0
9712401,5,1,4,5,5,0,0
9709249,6,1,5,9,0,6,6
9902423,29,2,27,230,29,0,0
9704333,26,2,24,145,8,18,23
9604298,7,3,4,5,0,7,35
9707474,3,2,1,1,0,3,5
9803284,5,2,3,4,0,5,11
9403301,10,1,9,24,5,5,5
9610415,10,1,9,23,3,7,13
9409460,4,1,3,4,0,4,12
9812380,2,1,1,1,0,2,4
9710521,28,2,26,133,0,28,148
10354,27,2,25,149,10,17,17
9802401,1,1,0,0,0,1,14
108275,6,1,5,11,0,6,32
9507436,7,1,6,11,7,0,0
9410235,11,2,9,10,1,10,22
110121,21,3,18,72,0,21,107
102180,23,2,21,175,6,17,17
9703427,33,2,31,227,0,33,176
9904470,2,2,0,0,0,2,4
9706523,4,1,3,4,1,3,3
9411285,25,2,23,121,25,0,0
9608392,6,3,3,4,0,6,58
9608209,2,1,1,1,0,2,10
9902449,18,2,16,62,3,15,20
9511239,12,2,10,33,2,10,17
9306297,2,1,1,1,0,2,2
9608264,3,3,0,0,0,3,11
9908252,13,1,12,40,0,13,41
9702353,1,1,0,0,0,1,10
9410273,7,1,6,9,2,5,5
9706526,11,2,9,25,1,10,17
9608438,6,2,4,10,0,6,17
105090,13,2,11,32,0,13,54
109084,4,2,2,4,0,4,9
9302312,13,2,11,33,0,13,13
9608272,14,5,9,33,0,14,52
9809247,16,3,13,51,0,16,164
9310341,4,2,2,2,4,0,0
103203,3,2,1,1,0,3,10
105071,12,3,9,26,0,12,86
9409451,11,1,10,22,11,0,0
9712372,18,3,15,40,0,18,167
9312337,2,1,1,1,2,0,0
9911302,10,2,8,15,0,10,35
9306210,2,1,1,1,2,0,0
9707243,9,1,8,18,0,9,29
202269,4,3,1,1,0,4,43
9507428,4,1,3,5,4,0,0
9603372,10,3,7,14,0,10,35
9802260,0,0,0,0,0,0,0
9703271,4,1,3,6,3,1,2
102259,15,4,11,64,0,15,88
9605316,0,0,0,0,0,0,0
9305267,15,2,13,55,15,0,0
9712381,0,0,0,0,0,0,0
9212271,26,2,24,101,1,25,25
9706239,13,2,11,31,0,13,29
9504431,7,2,5,10,0,7,25
9806279,23,2,21,111,3,20,37
9503266,10,3,7,27,10,0,0
9404334,1,1,0,0,1,0,0
9702400,1,1,0,0,0,1,4
201036,0,0,0,0,0,0,0
9905283,2,1,1,1,0,2,2
9610244,12,2,10,24,0,12,37
9711485,27,2,25,136,2,25,41
2120,8,3,5,8,0,8,35
9910252,7,1,6,10,0,7,25
201052,7,1,6,15,0,7,44
204286,22,1,21,119,0,22,70
9607201,21,3,18,87,4,17,24
9610504,2,2,0,0,1,1,2
9336,12,1,11,33,0,12,32
3224,7,3,4,4,0,7,34
6229,7,1,6,12,7,0,0
9607419,9,1,8,18,0,9,9
9602439,12,1,11,29,0,12,31
206060,8,1,7,21,0,8,85
9810438,1,1,0,0,0,1,1
9406283,3,2,1,1,3,0,0
12372,1,1,0,0,0,1,2
4014,45,2,43,307,0,45,550
9903246,26,2,24,109,1,25,214
9905539,9,1,8,20,0,9,35
9712256,3,3,0,0,0,3,18
9304267,9,1,8,24,9,0,0
12077,2,1,1,1,0,2,8
9705452,8,1,7,13,0,8,17
9612355,3,2,1,2,0,3,13
112302,9,2,7,20,6,3,3
9810531,5,1,4,4,3,2,4
