fp_int_id,cp_level,cp_r_citing_zero,cp_r_citing_nonzero,tr_citing,cp_r_cited_zero,cp_r_cited_nonzero,tr_cited
9412209,41,9,32,189,29,12,19
9902270,9,1,8,23,0,9,49
9809521,71,4,67,363,8,63,290
9612357,20,4,16,49,8,12,24
9906345,4,2,2,4,0,4,26
9704361,71,10,61,369,4,67,198
9705414,28,6,22,61,0,28,397
9601353,29,10,19,48,2,27,39
9305344,2,2,0,0,2,0,0
9408287,17,2,15,60,11,6,6
9809553,1,1,0,0,0,1,5
107154,13,2,11,26,0,13,106
9511317,8,2,6,16,0,8,24
9305214,1,1,0,0,1,0,0
9712551,16,9,7,13,0,16,83
9502252,16,8,8,14,0,16,78
9174,18,7,11,24,2,16,27
9906555,4,4,0,0,0,4,30
9607412,4,2,2,5,0,4,58
9508321,67,5,62,464,3,64,129
9208251,65,3,62,449,65,0,0
7120,11,9,2,5,0,11,54
5154,14,3,11,36,0,14,89
103218,20,4,16,67,0,20,295
9407351,13,1,12,24,5,8,11
9308324,5,4,1,1,0,5,6
9409454,30,6,24,89,24,6,6
6319,28,6,22,82,0,28,326
105080,8,2,6,9,0,8,44
9305230,12,1,11,25,12,0,0
9909456,39,6,33,123,2,37,136
9902232,12,2,10,31,0,12,31
9708343,2,2,0,0,0,2,20
9907494,15,4,11,46,1,14,20
9402270,29,4,25,57,29,0,0
9907507,9,2,7,20,2,7,18
8209,10,3,7,10,0,10,70
6190,4,4,0,0,0,4,63
9907223,3,2,1,1,0,3,26
9408245,98,7,91,724,98,0,0
9812523,15,4,11,35,0,15,57
211169,1,1,0,0,0,1,18
9705305,12,1,11,26,0,12,25
209219,6,3,3,5,0,6,19
111099,39,3,36,274,0,39,306
9912287,36,7,29,85,0,36,466
201232,14,1,13,46,0,14,239
9909335,4,1,3,4,4,0,0
9404299,6,3,3,6,6,0,0
9909555,18,8,10,20,0,18,113
106336,22,6,16,53,0,22,182
6251,14,2,12,40,2,12,52
9411241,15,4,11,30,6,9,24
103251,8,4,4,9,0,8,33
10260,9,3,6,11,0,9,61
9405239,23,4,19,81,7,16,29
9309208,3,3,0,0,3,0,0
9910205,30,10,20,59,6,24,117
9703301,5,2,3,4,3,2,5
203004,1,1,0,0,0,1,2
9707243,12,3,9,24,0,12,52
9411388,13,5,8,20,13,0,0
9406267,13,3,10,14,13,0,0
9501324,43,3,40,252,0,43,114
9503394,16,7,9,23,8,8,14
9609504,14,4,10,24,0,14,104
9610401,16,5,11,23,0,16,61
9609316,5,4,1,1,0,5,9
9607233,15,2,13,47,4,11,14
9512384,5,1,4,6,0,5,19
9507253,69,4,65,404,5,64,216
9204216,26,6,20,73,26,0,0
105053,15,3,12,31,0,15,87
9709330,9,3,6,11,1,8,54
9801201,5,4,1,1,1,4,41
9308304,8,4,4,6,7,1,1
9502380,0,0,0,0,0,0,0
9807282,32,5,27,92,21,11,12
9912370,3,3,0,0,0,3,11
9909541,17,6,11,23,0,17,68
9310236,58,4,54,386,58,0,0
9903498,32,2,30,102,2,30,251
9609360,18,6,12,17,12,6,6
9710340,4,2,2,2,1,3,3
9310261,57,16,41,162,57,0,0
9807298,12,3,9,16,0,12,42
9705344,52,14,38,176,2,50,224
9908387,11,4,7,19,1,10,38
9510449,93,20,73,392,9,84,275
9808248,26,7,19,54,0,26,186
9910388,13,4,9,30,0,13,58
9409423,2,2,0,0,1,1,1
9812513,8,3,5,8,0,8,34
8241,20,6,14,29,0,20,116
9252,2,1,1,1,0,2,12
9810364,13,5,8,12,0,13,81
9401264,16,6,10,30,16,0,0
9706534,34,8,26,89,1,33,156
9605271,3,1,2,3,2,1,5
9707488,15,3,12,29,1,14,72
9509259,4,2,2,2,2,2,3
9308226,8,7,1,1,1,7,11
9311301,7,5,2,3,7,0,0
9704228,22,4,18,57,22,0,0
9307210,11,2,9,15,11,0,0
9406270,3,2,1,1,0,3,9
9610335,5,2,3,4,0,5,24
9212212,34,7,27,107,34,0,0
9706332,3,2,1,1,0,3,27
4100,6,4,2,2,0,6,65
9806318,1,1,0,0,1,0,0
9605301,21,8,13,50,15,6,6
9904349,7,1,6,10,0,7,16
9706551,9,1,8,16,4,5,8
9503377,21,3,18,77,1,20,123
9308279,11,3,8,13,11,0,0
9404259,3,3,0,0,1,2,3
9710342,12,6,6,14,2,10,21
9801253,7,3,4,4,0,7,7
12275,1,1,0,0,0,1,1
9604395,4,3,1,1,2,2,2
9811225,10,5,5,11,1,9,29
110203,3,1,2,3,0,3,22
8228,1,1,0,0,0,1,8
12346,14,2,12,26,1,13,64
9212279,11,2,9,21,11,0,0
9310262,3,1,2,2,3,0,0
9401339,3,1,2,3,3,0,0
9511282,0,0,0,0,0,0,0
9003,6,4,2,6,0,6,24
9911226,2,2,0,0,0,2,10
9907436,32,3,29,120,1,31,149
11332,16,2,14,46,1,15,21
9612405,5,2,3,5,0,5,21
9909499,3,2,1,1,0,3,11
9811505,10,1,9,36,0,10,20
103063,16,3,13,18,1,15,79
105037,17,4,13,27,0,17,193
9503464,21,5,16,56,8,13,26
9304272,8,3,5,10,8,0,0
112228,6,2,4,7,0,6,19
9408250,16,6,10,38,2,14,23
9412329,8,4,4,6,0,8,8
9804339,13,3,10,27,0,13,70
9904334,9,2,7,14,2,7,19
9604416,49,6,43,195,13,36,64
9302219,12,3,9,18,12,0,0
9608392,14,8,6,9,0,14,162
9906307,3,2,1,1,2,1,16
208228,5,4,1,1,0,5,47
9601261,2,2,0,0,0,2,6
9303219,4,3,1,1,3,1,1
102186,2,1,1,1,0,2,8
9503322,3,2,1,1,3,0,0
9506448,24,3,21,69,1,23,34
9602225,13,4,9,23,13,0,0
9705384,5,2,3,3,0,5,11
9709240,6,1,5,8,0,6,14
9401288,13,2,11,24,8,5,5
9302295,11,4,7,25,11,0,0
9905392,26,8,18,46,8,18,33
9411397,13,5,8,23,1,12,28
106308,7,2,5,10,0,7,39
9804202,14,9,5,6,0,14,70
9511449,3,3,0,0,0,3,13
7093,3,3,0,0,0,3,4
9509257,4,3,1,1,1,3,3
8016,12,5,7,15,0,12,75
9204222,11,6,5,12,11,0,0
9406252,20,6,14,44,20,0,0
9905222,13,6,7,18,0,13,95
9506325,11,2,9,37,6,5,5
9602393,3,2,1,1,3,0,0
10308,9,5,4,9,0,9,34
9603223,2,2,0,0,0,2,2
112216,10,6,4,7,1,9,39
9501304,23,4,19,66,5,18,33
9604220,21,3,18,54,11,10,12
3059,0,0,0,0,0,0,0
9803488,23,5,18,45,8,15,19
9125,3,3,0,0,0,3,27
9802392,5,4,1,1,1,4,4
9301205,9,5,4,7,9,0,0
9706284,5,3,2,3,0,5,13
9402243,42,5,37,147,0,42,136
9608418,1,1,0,0,0,1,2
9603267,13,2,11,22,3,10,20
9603203,3,1,2,2,0,3,5
9231,3,2,1,1,0,3,32
9208239,4,3,1,1,4,0,0
204099,0,0,0,0,0,0,0
9911243,8,2,6,10,0,8,124
9212252,4,2,2,3,0,4,4
9810307,14,2,12,42,0,14,57
9812384,10,4,6,7,3,7,14
9501202,25,4,21,61,0,25,71
9207265,27,9,18,37,27,0,0
9902258,6,4,2,4,1,5,7
108216,19,3,16,56,1,18,36
207107,1,1,0,0,0,1,2
9708247,10,3,7,16,10,0,0
206193,5,4,1,1,0,5,21
9703362,3,3,0,0,0,3,4
210058,0,0,0,0,0,0,0
9410236,11,4,7,9,3,8,21
106246,7,3,4,7,0,7,19
108005,29,5,24,82,0,29,108
9908382,0,0,0,0,0,0,0
9806223,12,3,9,17,0,12,75
9809263,13,1,12,50,1,12,71
9507287,7,3,4,7,0,7,31
9403223,20,1,19,88,20,0,0
112135,10,4,6,14,0,10,57
9610310,8,2,6,8,1,7,11
107114,11,2,9,21,0,11,127
9207207,2,1,1,1,2,0,0
9411300,7,6,1,2,2,5,15
9309217,5,3,2,4,5,0,0
9502204,5,3,2,3,5,0,0
9606282,6,1,5,11,0,6,19
9710426,14,5,9,22,1,13,114
9609500,13,6,7,13,0,13,203
9606466,6,2,4,9,0,6,30
111028,7,5,2,3,0,7,11
9709208,7,3,4,8,0,7,20
202131,12,3,9,24,0,12,76
9503327,4,3,1,1,3,1,2
9610207,2,1,1,1,0,2,10
9806436,9,1,8,11,4,5,9
9407338,19,4,15,70,15,4,4
9912218,3,2,1,1,0,3,12
108221,12,2,10,24,0,12,150
9612348,3,1,2,3,3,0,0
9609261,2,2,0,0,0,2,3
9806382,16,3,13,57,0,16,144
111112,9,2,7,21,0,9,64
201281,4,1,3,3,1,3,11
9902339,10,2,8,29,0,10,28
9506334,2,1,1,1,0,2,8
9605210,3,3,0,0,3,0,0
9802380,5,5,0,0,4,1,1
9902401,4,2,2,3,0,4,63
9204217,8,3,5,6,8,0,0
9907380,10,2,8,15,0,10,40
9902395,7,4,3,5,0,7,51
9802282,7,3,4,7,0,7,29
9902451,62,8,54,281,0,62,430
9904490,9,3,6,10,9,0,0
9605411,4,1,3,4,0,4,7
9805369,0,0,0,0,0,0,0
110405,7,2,5,9,2,5,10
9402206,11,3,8,17,3,8,22
9612302,10,1,9,21,4,6,11
9808283,42,9,33,129,30,12,16
103047,5,1,4,4,2,3,13
9211232,3,3,0,0,3,0,0
9401203,6,2,4,6,6,0,0
9907399,18,3,15,42,1,17,40
9610509,2,1,1,1,1,1,2
103304,2,2,0,0,0,2,6
9603449,17,9,8,18,1,16,104
9601316,11,2,9,29,5,6,12
5158,6,3,3,5,0,6,16
8105,11,5,6,11,0,11,48
9506245,4,3,1,1,2,2,2
9710423,6,4,2,3,2,4,15
9802386,3,2,1,1,0,3,36
110029,3,2,1,1,0,3,23
9806383,9,2,7,15,0,9,16
9801323,2,1,1,1,0,2,3
206019,1,1,0,0,0,1,18
102228,9,3,6,12,0,9,106
101002,5,2,3,6,1,4,6
202088,13,1,12,33,0,13,74
9911435,5,2,3,3,0,5,35
9604367,4,4,0,0,0,4,20
9807294,6,4,2,2,1,5,5
9211311,17,8,9,26,17,0,0
9706288,8,4,4,11,0,8,139
9312337,1,1,0,0,1,0,0
208038,15,9,6,9,0,15,90
9149,6,3,3,3,0,6,28
103061,0,0,0,0,0,0,0
4235,15,4,11,38,3,12,40
9609266,9,3,6,10,1,8,38
9811221,8,4,4,10,1,7,13
9911332,7,2,5,10,0,7,48
1037,2,1,1,1,0,2,6
107212,9,3,6,14,0,9,46
3045,7,5,2,3,0,7,53
211019,4,2,2,2,0,4,20
9407314,18,10,8,13,7,11,11
9712462,3,1,2,2,2,1,1
9703225,8,3,5,8,5,3,3
9407370,4,3,1,2,0,4,4
7186,8,3,5,7,0,8,26
9805467,10,5,5,14,0,10,13
9809551,1,1,0,0,1,0,0
7025,8,3,5,9,6,2,2
9901374,6,6,0,0,4,2,4
9701316,2,2,0,0,0,2,16
9908373,2,2,0,0,0,2,25
9811349,12,3,9,21,0,12,85
9611304,5,4,1,1,1,4,17
101134,2,1,1,1,0,2,2
9508330,2,1,1,1,0,2,3
9912420,3,1,2,3,0,3,29
9711289,4,2,2,2,0,4,8
9912367,13,4,9,14,0,13,182
9509233,2,1,1,1,0,2,8
9406260,8,7,1,1,8,0,0
9801228,3,1,2,3,0,3,7
209047,1,1,0,0,0,1,5
9507239,2,2,0,0,1,1,2
204171,8,3,5,10,0,8,68
112297,7,3,4,5,0,7,57
9511333,19,8,11,11,8,11,21
9709419,9,4,5,9,9,0,0
9408336,8,4,4,7,0,8,13
1008,1,1,0,0,0,1,1
102103,5,2,3,5,0,5,12
107054,1,1,0,0,0,1,2
9703399,1,1,0,0,1,0,0
9903495,3,2,1,1,0,3,3
8157,3,3,0,0,0,3,8
9704392,4,1,3,3,3,1,2
108121,5,4,1,2,0,5,58
9704281,0,0,0,0,0,0,0
205323,14,5,9,18,0,14,93
103173,1,1,0,0,0,1,1
9806402,12,2,10,28,1,11,20
110243,7,1,6,12,0,7,89
209330,1,1,0,0,0,1,18
102116,4,2,2,3,0,4,53
9702412,9,1,8,16,0,9,35
202270,29,9,20,47,1,28,400
9903441,4,3,1,1,1,3,12
104067,2,2,0,0,0,2,10
209002,12,1,11,32,0,12,115
110224,0,0,0,0,0,0,0
9504345,2,2,0,0,0,2,10
9809259,1,1,0,0,1,0,0
9510237,1,1,0,0,0,1,1
1102,5,2,3,4,2,3,6
9212253,12,6,6,14,12,0,0
9406407,8,3,5,9,5,3,4
207026,1,1,0,0,0,1,3
9606250,3,1,2,2,3,0,0
9502409,2,2,0,0,2,0,0
9245,9,3,6,13,0,9,64
207334,6,3,3,4,0,6,53
201297,22,8,14,27,0,22,157
203133,1,1,0,0,0,1,3
9709452,8,2,6,10,2,6,13
9702356,9,2,7,11,0,9,44
9303288,5,3,2,4,5,0,0
210428,3,1,2,2,0,3,31
11062,12,3,9,25,1,11,13
206121,5,4,1,1,0,5,54
106228,2,1,1,1,0,2,14
207235,3,2,1,1,0,3,14
9502359,13,5,8,27,1,12,16
9403218,5,4,1,1,5,0,0
9508365,3,2,1,1,0,3,8
9707418,3,3,0,0,0,3,7
10199,3,3,0,0,0,3,11
9701296,10,2,8,14,1,9,19
9804222,5,5,0,0,0,5,18
9904235,1,1,0,0,1,0,0
111294,4,4,0,0,0,4,20
9511225,2,1,1,1,2,0,0
9405279,2,1,1,1,1,1,2
112083,3,1,2,2,3,0,0
104053,6,6,0,0,0,6,22
9610379,5,2,3,4,3,2,2
9211226,10,3,7,16,4,6,6
9511459,2,2,0,0,0,2,2
9503478,9,2,7,21,9,0,0
9512258,10,4,6,10,0,10,37
9903280,3,2,1,1,0,3,3
9908203,2,1,1,1,0,2,10
9711265,3,1,2,2,0,3,21
9409318,6,4,2,2,0,6,27
9712371,11,2,9,23,3,8,9
9910495,5,5,0,0,0,5,29
112264,2,2,0,0,0,2,4
207301,1,1,0,0,1,0,0
105001,2,2,0,0,0,2,12
9612238,4,2,2,3,0,4,8
204250,3,1,2,2,0,3,20
9810292,5,3,2,2,0,5,108
9612494,1,1,0,0,0,1,6
9710212,2,2,0,0,0,2,12
9506271,21,2,19,108,21,0,0
107245,0,0,0,0,0,0,0
111092,5,4,1,1,0,5,63
203012,2,2,0,0,1,1,1
9710301,8,2,6,9,8,0,0
9702377,0,0,0,0,0,0,0
9708204,1,1,0,0,0,1,11
9711226,2,2,0,0,1,1,1
7297,2,2,0,0,2,0,0
107295,7,2,5,6,1,6,29
9812528,2,1,1,1,0,2,2
209305,3,2,1,2,0,3,36
2042,3,2,1,1,0,3,7
9133,15,2,13,22,0,15,111
9805376,5,3,2,2,0,5,13
9603320,3,1,2,3,3,0,0
9801407,1,1,0,0,1,0,0
207014,1,1,0,0,0,1,4
9907294,4,2,2,3,0,4,23
9706272,4,1,3,5,0,4,22
104115,6,4,2,2,0,6,22
9358,6,1,5,10,0,6,45
9706223,8,6,2,5,1,7,23
9711518,3,2,1,1,1,2,17
202191,13,5,8,12,1,12,176
110276,7,1,6,10,0,7,44
9610403,3,2,1,1,0,3,7
9911491,7,1,6,10,0,7,45
9504406,2,2,0,0,0,2,6
9804280,1,1,0,0,0,1,8
9505335,9,3,6,14,5,4,4
9903275,5,3,2,3,2,3,14
9506211,0,0,0,0,0,0,0
9509415,8,6,2,2,5,3,4
9905428,0,0,0,0,0,0,0
9908423,4,3,1,1,0,4,18
9503441,5,2,3,3,0,5,7
9911277,3,1,2,2,3,0,0
6276,2,2,0,0,2,0,0
205098,2,1,1,1,0,2,13
9710206,13,3,10,38,1,12,51
101233,0,0,0,0,0,0,0
9611265,5,3,2,2,0,5,15
9212277,8,2,6,13,8,0,0
9907345,1,1,0,0,1,0,0
9602412,7,5,2,3,0,7,14
9910330,1,1,0,0,0,1,2
9302270,16,5,11,17,16,0,0
209145,1,1,0,0,0,1,3
205019,2,2,0,0,0,2,4
9409352,1,1,0,0,0,1,2
9905529,2,2,0,0,0,2,5
7046,1,1,0,0,0,1,1
109174,8,3,5,9,0,8,71
1303,0,0,0,0,0,0,0
9706503,2,2,0,0,2,0,0
8150,9,2,7,16,0,9,36
9505354,2,2,0,0,1,1,3
9811204,4,1,3,4,4,0,0
11032,2,1,1,1,0,2,15
104276,1,1,0,0,0,1,12
7194,0,0,0,0,0,0,0
204327,2,2,0,0,1,1,1
8057,6,2,4,4,0,6,58
202239,14,3,11,29,2,12,62
110109,0,0,0,0,0,0,0
104290,6,3,3,3,0,6,22
204258,9,3,6,11,0,9,39
9806497,0,0,0,0,0,0,0
12135,5,4,1,1,0,5,18
9709405,2,2,0,0,0,2,11
205059,1,1,0,0,0,1,2
9805280,1,1,0,0,0,1,1
202111,6,2,4,4,0,6,36
107107,0,0,0,0,0,0,0
9708378,2,2,0,0,0,2,4
9712282,1,1,0,0,0,1,6
9606271,9,4,5,9,6,3,3
9506410,0,0,0,0,0,0,0
103346,1,1,0,0,0,1,2
210289,4,3,1,1,0,4,52
212210,0,0,0,0,0,0,0
109253,1,1,0,0,0,1,15
9502403,2,2,0,0,2,0,0
9902405,5,1,4,6,0,5,18
9159,3,1,2,2,0,3,11
204213,3,1,2,2,0,3,26
109222,2,1,1,1,0,2,2
9708201,0,0,0,0,0,0,0
105279,6,2,4,5,0,6,28
9610281,4,4,0,0,4,0,0
9304306,1,1,0,0,1,0,0
105328,3,2,1,1,0,3,8
9712453,2,1,1,1,0,2,3
8248,1,1,0,0,0,1,1
9812234,2,2,0,0,0,2,11
2068,0,0,0,0,0,0,0
9809203,6,4,2,2,2,4,11
9907203,8,1,7,20,0,8,21
208071,1,1,0,0,0,1,3
210314,3,3,0,0,0,3,19
211237,0,0,0,0,0,0,0
9108,3,2,1,1,1,2,6
9909341,3,1,2,2,0,3,14
9802206,9,4,5,9,0,9,56
201025,0,0,0,0,0,0,0
9411317,4,2,2,2,4,0,0
9911361,7,2,5,12,0,7,22
9809293,2,2,0,0,0,2,5
9811423,4,4,0,0,1,3,4
102279,11,4,7,13,0,11,127
9208247,3,3,0,0,3,0,0
111333,1,1,0,0,0,1,4
102251,0,0,0,0,0,0,0
9703423,1,1,0,0,0,1,2
1023,6,2,4,7,4,2,2
211034,0,0,0,0,0,0,0
9910331,1,1,0,0,0,1,2
5014,2,1,1,1,0,2,3
106107,3,1,2,2,1,2,2
9903531,5,4,1,1,0,5,55
9909543,3,3,0,0,0,3,5
205070,1,1,0,0,0,1,12
11286,1,1,0,0,1,0,0
4033,4,4,0,0,0,4,35
7151,1,1,0,0,0,1,5
9099,0,0,0,0,0,0,0
9707287,0,0,0,0,0,0,0
9410341,2,2,0,0,0,2,4
9610203,1,1,0,0,0,1,4
9904457,10,2,8,21,1,9,19
9904405,0,0,0,0,0,0,0
3255,0,0,0,0,0,0,0
4138,7,2,5,13,4,3,3
9912361,3,2,1,1,0,3,12
202227,3,2,1,2,0,3,8
211110,2,2,0,0,0,2,15
9310238,1,1,0,0,1,0,0
9404276,4,3,1,1,4,0,0
9908238,1,1,0,0,1,0,0
7119,11,3,8,14,11,0,0
9311242,0,0,0,0,0,0,0
9806297,0,0,0,0,0,0,0
112332,0,0,0,0,0,0,0
9807367,5,3,2,3,0,5,7
9312336,1,1,0,0,1,0,0
205214,1,1,0,0,0,1,5
2181,4,3,1,1,0,4,11
205290,7,2,5,7,0,7,28
4252,3,1,2,2,3,0,0
8131,3,2,1,1,0,3,25
7293,5,1,4,4,0,5,22
9805339,5,1,4,8,0,5,12
102305,0,0,0,0,0,0,0
206035,1,1,0,0,0,1,6
9711393,3,2,1,1,0,3,4
110064,5,1,4,5,1,4,21
8126,1,1,0,0,0,1,2
9904280,15,3,12,37,1,14,40
103169,9,2,7,15,1,8,98
9403337,3,1,2,3,3,0,0
9605305,0,0,0,0,0,0,0
206296,0,0,0,0,0,0,0
110052,1,1,0,0,0,1,20
9612311,0,0,0,0,0,0,0
204269,0,0,0,0,0,0,0
2016,5,1,4,5,0,5,12
9502337,4,2,2,2,2,2,4
106327,2,1,1,1,0,2,23
212181,2,2,0,0,0,2,7
208075,0,0,0,0,0,0,0
9207233,3,3,0,0,3,0,0
9509376,0,0,0,0,0,0,0
107174,0,0,0,0,0,0,0
9807391,2,2,0,0,2,0,0
9507304,4,1,3,3,4,0,0
9604362,0,0,0,0,0,0,0
301261,1,1,0,0,0,1,12
9709398,0,0,0,0,0,0,0
9810293,1,1,0,0,0,1,1
112242,5,2,3,4,0,5,21
110388,0,0,0,0,0,0,0
9903391,0,0,0,0,0,0,0
9910232,1,1,0,0,1,0,0
9302241,1,1,0,0,1,0,0
9506224,1,1,0,0,1,0,0
9812532,4,1,3,3,4,0,0
9703384,3,3,0,0,0,3,7
9507227,0,0,0,0,0,0,0
9704442,0,0,0,0,0,0,0
9906313,1,1,0,0,0,1,5
9809222,2,2,0,0,1,1,1
7203,1,1,0,0,1,0,0
9097,2,2,0,0,0,2,2
9412297,1,1,0,0,0,1,2
9507400,2,2,0,0,1,1,1
9907419,2,2,0,0,0,2,4
106132,9,1,8,28,0,9,50
9802397,5,1,4,7,2,3,3
9906344,3,2,1,1,0,3,4
9606380,4,3,1,2,4,0,0
9807279,4,2,2,3,0,4,13
9804325,1,1,0,0,0,1,4
103057,7,1,6,7,1,6,10
9703333,0,0,0,0,0,0,0
9807342,3,3,0,0,1,2,2
105221,2,2,0,0,0,2,7
202193,0,0,0,0,0,0,0
102320,4,2,2,3,1,3,6
210037,3,1,2,3,0,3,41
111222,1,1,0,0,0,1,4
9912508,2,2,0,0,0,2,2
201205,0,0,0,0,0,0,0
207281,1,1,0,0,0,1,6
9805253,0,0,0,0,0,0,0
9811419,0,0,0,0,0,0,0
9602314,0,0,0,0,0,0,0
9303323,2,2,0,0,2,0,0
10287,2,2,0,0,0,2,2
101303,0,0,0,0,0,0,0
9806483,1,1,0,0,0,1,2
9301270,1,1,0,0,1,0,0
9609340,1,1,0,0,1,0,0
9908488,1,1,0,0,0,1,3
210267,0,0,0,0,0,0,0
9810545,3,3,0,0,1,2,4
211418,1,1,0,0,0,1,9
9501211,0,0,0,0,0,0,0
9807382,6,5,1,1,0,6,13
11198,1,1,0,0,0,1,1
9301235,1,1,0,0,1,0,0
101152,0,0,0,0,0,0,0
211464,0,0,0,0,0,0,0
207287,5,2,3,4,0,5,81
9705297,0,0,0,0,0,0,0
9330,0,0,0,0,0,0,0
9502267,0,0,0,0,0,0,0
212078,2,2,0,0,0,2,13
112032,1,1,0,0,1,0,0
110316,1,1,0,0,0,1,15
9409288,1,1,0,0,1,0,0
9701290,1,1,0,0,0,1,1
106144,0,0,0,0,0,0,0
202238,0,0,0,0,0,0,0
110274,1,1,0,0,1,0,0
9311280,1,1,0,0,1,0,0
9809289,1,1,0,0,1,0,0
107252,1,1,0,0,0,1,2
212178,1,1,0,0,0,1,9
205127,0,0,0,0,0,0,0
9404202,3,2,1,1,3,0,0
205221,0,0,0,0,0,0,0
9812410,0,0,0,0,0,0,0
9505263,1,1,0,0,0,1,2
9803355,4,2,2,3,0,4,8
111050,1,1,0,0,0,1,1
210002,3,3,0,0,1,2,7
9504233,5,1,4,9,5,0,0
206006,0,0,0,0,0,0,0
9908303,0,0,0,0,0,0,0
9510206,4,3,1,1,0,4,4
9805257,0,0,0,0,0,0,0
9804324,0,0,0,0,0,0,0
211248,0,0,0,0,0,0,0
11017,0,0,0,0,0,0,0
104175,0,0,0,0,0,0,0
110015,1,1,0,0,0,1,2
12105,0,0,0,0,0,0,0
9811209,1,1,0,0,1,0,0
9505364,1,1,0,0,0,1,1
111006,1,1,0,0,0,1,4
9906333,0,0,0,0,0,0,0
9703296,1,1,0,0,1,0,0
9907536,0,0,0,0,0,0,0
9704370,0,0,0,0,0,0,0
212341,0,0,0,0,0,0,0
9312282,1,1,0,0,0,1,1
9910312,0,0,0,0,0,0,0
101301,1,1,0,0,1,0,0
302126,0,0,0,0,0,0,0
9706465,0,0,0,0,0,0,0
212003,1,1,0,0,0,1,15
9605202,0,0,0,0,0,0,0
9806285,1,1,0,0,0,1,3
9705299,1,1,0,0,0,1,1
107016,0,0,0,0,0,0,0
9607248,7,2,5,10,7,0,0
205211,7,7,0,0,0,7,125
9304297,1,1,0,0,1,0,0
9611235,0,0,0,0,0,0,0
9209221,2,1,1,1,2,0,0
9602203,2,1,1,1,1,1,3
201184,4,1,3,3,0,4,7
2143,0,0,0,0,0,0,0
9606299,1,1,0,0,0,1,4
9408277,0,0,0,0,0,0,0
9604365,0,0,0,0,0,0,0
206049,0,0,0,0,0,0,0
9406341,0,0,0,0,0,0,0
9905482,1,1,0,0,0,1,3
9910400,1,1,0,0,0,1,1
302267,0,0,0,0,0,0,0
201033,1,1,0,0,0,1,6
203078,1,1,0,0,0,1,6
12081,2,2,0,0,0,2,4
112292,0,0,0,0,0,0,0
9912331,1,1,0,0,0,1,1
204260,0,0,0,0,0,0,0
103026,0,0,0,0,0,0,0
106073,6,3,3,4,0,6,8
9710230,1,1,0,0,0,1,3
7326,3,1,2,2,0,3,40
209338,0,0,0,0,0,0,0
109219,0,0,0,0,0,0,0
111322,3,1,2,3,0,3,9
10018,1,1,0,0,1,0,0
210134,2,1,1,1,0,2,13
205009,0,0,0,0,0,0,0
7141,0,0,0,0,0,0,0
9805347,1,1,0,0,0,1,2
9909354,2,1,1,1,0,2,5
9705283,0,0,0,0,0,0,0
9340,2,1,1,1,0,2,6
209034,0,0,0,0,0,0,0
9712423,0,0,0,0,0,0,0
12249,1,1,0,0,0,1,4
111184,0,0,0,0,0,0,0
9902281,0,0,0,0,0,0,0
9801232,3,1,2,3,3,0,0
301146,0,0,0,0,0,0,0
211083,2,2,0,0,1,1,2
9805511,0,0,0,0,0,0,0
9907412,0,0,0,0,0,0,0
9908461,3,1,2,2,0,3,7
103055,1,1,0,0,0,1,7
211183,0,0,0,0,0,0,0
208175,1,1,0,0,0,1,4
9405268,2,2,0,0,0,2,2
302263,0,0,0,0,0,0,0
209144,2,1,1,1,0,2,2
210062,1,1,0,0,0,1,2
201157,0,0,0,0,0,0,0
102084,0,0,0,0,0,0,0
110218,1,1,0,0,0,1,7
3093,0,0,0,0,0,0,0
11400,1,1,0,0,1,0,0
9612315,0,0,0,0,0,0,0
9707527,0,0,0,0,0,0,0
9411327,0,0,0,0,0,0,0
9610361,1,1,0,0,0,1,1
1184,2,1,1,1,0,2,8
9812244,0,0,0,0,0,0,0
9205215,1,1,0,0,1,0,0
8096,0,0,0,0,0,0,0
212353,1,1,0,0,0,1,2
110012,1,1,0,0,0,1,2
104163,0,0,0,0,0,0,0
108075,0,0,0,0,0,0,0
9508376,0,0,0,0,0,0,0
209205,1,1,0,0,0,1,5
202070,0,0,0,0,0,0,0
208122,1,1,0,0,0,1,5
9808323,0,0,0,0,0,0,0
212173,0,0,0,0,0,0,0
101218,0,0,0,0,0,0,0
106282,1,1,0,0,0,1,4
9809240,0,0,0,0,0,0,0
102123,0,0,0,0,0,0,0
9611290,1,1,0,0,0,1,4
9904239,0,0,0,0,0,0,0
9904212,0,0,0,0,0,0,0
107104,0,0,0,0,0,0,0
109190,0,0,0,0,0,0,0
103171,4,3,1,1,0,4,11
9402272,0,0,0,0,0,0,0
9512217,0,0,0,0,0,0,0
9412347,1,1,0,0,0,1,1
209332,3,3,0,0,0,3,19
5290,0,0,0,0,0,0,0
211196,0,0,0,0,0,0,0
9708317,0,0,0,0,0,0,0
9601202,0,0,0,0,0,0,0
9411430,2,2,0,0,0,2,6
9811461,0,0,0,0,0,0,0
302219,0,0,0,0,0,0,0
9511353,0,0,0,0,0,0,0
201280,1,1,0,0,1,0,0
9605212,0,0,0,0,0,0,0
206254,0,0,0,0,0,0,0
9311262,0,0,0,0,0,0,0
211405,0,0,0,0,0,0,0
9309300,0,0,0,0,0,0,0
207172,0,0,0,0,0,0,0
9511370,0,0,0,0,0,0,0
9803233,0,0,0,0,0,0,0
9812293,0,0,0,0,0,0,0
9703202,1,1,0,0,1,0,0
