fp_int_id,cp_level,cp_r_citing_zero,cp_r_citing_nonzero,tr_citing,cp_r_cited_zero,cp_r_cited_nonzero,tr_cited
9312329,3,1,2,3,1,2,4
9709262,3,3,0,0,0,3,23
5015,3,2,1,1,3,0,0
9606274,6,1,5,8,0,6,80
9401347,9,1,8,13,9,0,0
108186,4,1,3,4,0,4,12
9811442,4,2,2,2,0,4,28
9601313,10,3,7,15,2,8,17
3055,15,2,13,63,2,13,22
1239,6,1,5,11,0,6,26
9611231,3,2,1,1,0,3,4
9501275,2,1,1,1,2,0,0
9807392,1,1,0,0,0,1,3
9810361,9,2,7,10,0,9,31
9805487,1,1,0,0,0,1,6
10122,2,1,1,1,0,2,9
9712382,5,2,3,4,5,0,0
202276,2,2,0,0,0,2,6
4141,1,1,0,0,0,1,5
106026,2,2,0,0,0,2,2
106054,5,5,0,0,5,0,0
206057,21,2,19,34,0,21,98
105043,5,3,2,4,1,4,4
209137,1,1,0,0,0,1,5
9512381,7,1,6,12,7,0,0
9512338,6,1,5,11,6,0,0
111430,2,1,1,1,0,2,4
9212317,1,1,0,0,1,0,0
5249,0,0,0,0,0,0,0
7338,5,4,1,1,2,3,6
3044,0,0,0,0,0,0,0
302123,0,0,0,0,0,0,0
9412244,6,1,5,9,6,0,0
108222,7,2,5,12,0,7,87
105252,3,3,0,0,1,2,2
9904213,1,1,0,0,0,1,1
9409352,1,1,0,0,0,1,1
105287,0,0,0,0,0,0,0
201099,5,2,3,4,0,5,35
9502409,1,1,0,0,1,0,0
9902466,0,0,0,0,0,0,0
9610362,5,1,4,5,1,4,8
9304314,3,2,1,1,3,0,0
105335,6,3,3,4,0,6,35
6027,3,2,1,1,0,3,23
9904486,0,0,0,0,0,0,0
9801329,11,4,7,23,0,11,35
9601300,0,0,0,0,0,0,0
9907256,2,1,1,1,2,0,0
9812368,7,1,6,11,3,4,7
9503300,6,2,4,4,6,0,0
4029,10,1,9,18,0,10,66
9212243,3,2,1,2,3,0,0
9806353,5,2,3,6,0,5,9
9605284,0,0,0,0,0,0,0
9811259,7,1,6,14,0,7,36
9901202,3,2,1,1,0,3,17
9605252,4,2,2,3,0,4,6
9512299,4,4,0,0,4,0,0
9606290,0,0,0,0,0,0,0
107294,3,2,1,1,1,2,2
10160,6,3,3,5,1,5,7
9909381,5,2,3,5,1,4,7
204296,0,0,0,0,0,0,0
9806349,0,0,0,0,0,0,0
106275,3,2,1,1,0,3,29
9710405,1,1,0,0,1,0,0
9707206,2,2,0,0,2,0,0
9408261,4,2,2,2,4,0,0
208275,3,2,1,1,0,3,14
9501225,2,1,1,1,2,0,0
208235,2,1,1,1,0,2,11
106115,10,1,9,25,0,10,108
9410376,3,3,0,0,3,0,0
110225,2,2,0,0,1,1,1
7190,2,2,0,0,0,2,12
9512352,3,2,1,1,3,0,0
9701368,1,1,0,0,0,1,2
112115,3,2,1,1,0,3,17
9312352,1,1,0,0,1,0,0
109137,4,3,1,1,0,4,39
101260,3,2,1,1,0,3,39
9501400,2,1,1,1,1,1,1
9611357,8,2,6,15,0,8,57
9709265,1,1,0,0,0,1,1
9803498,4,2,2,3,0,4,29
9509363,8,1,7,18,8,0,0
9410206,1,1,0,0,1,0,0
9802354,0,0,0,0,0,0,0
110108,6,1,5,9,0,6,15
9606424,0,0,0,0,0,0,0
110332,3,1,2,3,0,3,3
9701365,4,3,1,1,0,4,24
1191,3,1,2,3,0,3,13
9211262,4,4,0,0,4,0,0
9706250,1,1,0,0,0,1,2
9705300,2,2,0,0,0,2,27
6153,7,1,6,18,1,6,11
9502259,2,1,1,1,0,2,5
3098,1,1,0,0,0,1,5
209210,2,1,1,1,0,2,19
9809293,2,2,0,0,2,0,0
9510249,3,1,2,2,2,1,2
9902247,0,0,0,0,0,0,0
9805296,4,2,2,3,0,4,19
104161,2,1,1,1,0,2,4
9904290,7,3,4,7,3,4,5
110033,5,2,3,4,0,5,17
9912465,1,1,0,0,0,1,5
9143,1,1,0,0,0,1,27
9505383,2,2,0,0,0,2,7
9510241,0,0,0,0,0,0,0
204144,6,3,3,7,0,6,11
9906544,1,1,0,0,1,0,0
102124,7,3,4,5,0,7,23
9511204,0,0,0,0,0,0,0
105285,2,1,1,1,0,2,3
9311327,1,1,0,0,1,0,0
110117,2,2,0,0,0,2,5
9504433,4,3,1,1,3,1,1
9812422,3,1,2,2,0,3,13
4041,2,1,1,1,0,2,2
9707287,0,0,0,0,0,0,0
3252,0,0,0,0,0,0,0
9808356,15,2,13,44,0,15,183
9904457,9,2,7,19,0,9,19
9302279,3,3,0,0,3,0,0
102053,4,3,1,1,1,3,21
8195,7,2,5,9,0,7,8
9804234,13,4,9,23,3,10,10
9801402,2,2,0,0,0,2,2
9901414,1,1,0,0,1,0,0
104022,7,3,4,8,1,6,10
9802221,1,1,0,0,0,1,11
110146,0,0,0,0,0,0,0
105063,11,3,8,13,0,11,57
201004,5,2,3,4,1,4,9
206128,2,1,1,1,0,2,26
9908223,8,1,7,19,0,8,10
110161,1,1,0,0,0,1,7
101052,0,0,0,0,0,0,0
9809331,3,1,2,2,1,2,4
301130,2,2,0,0,0,2,20
209083,0,0,0,0,0,0,0
5298,0,0,0,0,0,0,0
205163,0,0,0,0,0,0,0
207177,0,0,0,0,0,0,0
9199,1,1,0,0,0,1,6
9910268,2,2,0,0,1,1,3
9503239,4,1,3,6,3,1,1
105077,3,2,1,1,0,3,87
207125,9,3,6,20,1,8,29
9711325,3,2,1,1,1,2,5
109155,0,0,0,0,0,0,0
9606451,0,0,0,0,0,0,0
101316,2,1,1,1,0,2,2
106040,3,2,1,1,3,0,0
9806377,1,1,0,0,1,0,0
6017,2,2,0,0,0,2,2
9409293,2,1,1,1,2,0,0
9209244,4,3,1,1,4,0,0
5054,2,1,1,1,0,2,7
9706305,1,1,0,0,1,0,0
108136,5,2,3,5,0,5,20
202135,0,0,0,0,0,0,0
206098,1,1,0,0,0,1,3
9208262,0,0,0,0,0,0,0
9705457,2,2,0,0,0,2,6
9406222,3,2,1,1,3,0,0
205176,0,0,0,0,0,0,0
206042,0,0,0,0,0,0,0
204313,0,0,0,0,0,0,0
201216,1,1,0,0,0,1,11
9911488,1,1,0,0,0,1,2
9906273,3,3,0,0,0,3,4
3316,1,1,0,0,0,1,1
9704427,1,1,0,0,1,0,0
9803346,1,1,0,0,1,0,0
9807380,2,1,1,1,0,2,10
9909225,8,1,7,22,0,8,44
9808409,1,1,0,0,0,1,7
211430,1,1,0,0,0,1,4
9909449,1,1,0,0,0,1,5
105108,2,1,1,1,0,2,10
211258,2,1,1,1,0,2,5
9804454,5,2,3,4,5,0,0
9302241,0,0,0,0,0,0,0
7136,0,0,0,0,0,0,0
9406305,2,2,0,0,0,2,2
9406400,1,1,0,0,1,0,0
9401283,3,3,0,0,3,0,0
9302222,2,2,0,0,2,0,0
205188,1,1,0,0,1,0,0
9905272,3,2,1,1,0,3,5
9904354,2,1,1,1,2,0,0
211091,0,0,0,0,0,0,0
9606382,2,2,0,0,2,0,0
9801401,0,0,0,0,0,0,0
9612450,3,2,1,1,0,3,4
9307205,4,2,2,2,4,0,0
207097,0,0,0,0,0,0,0
3029,5,4,1,2,0,5,34
7076,3,1,2,3,3,0,0
112329,1,1,0,0,0,1,4
9506320,2,2,0,0,2,0,0
9811484,4,3,1,1,2,2,2
9807279,4,2,2,3,1,3,8
9804325,1,1,0,0,0,1,2
112017,1,1,0,0,1,0,0
9906254,0,0,0,0,0,0,0
9412242,2,1,1,1,0,2,7
205322,2,2,0,0,0,2,2
9810221,4,1,3,4,0,4,9
9811480,4,4,0,0,2,2,2
206166,2,2,0,0,0,2,7
9911473,0,0,0,0,0,0,0
9804328,0,0,0,0,0,0,0
9812438,0,0,0,0,0,0,0
106328,2,2,0,0,0,2,29
9907324,0,0,0,0,0,0,0
106286,0,0,0,0,0,0,0
9802254,0,0,0,0,0,0,0
106304,1,1,0,0,1,0,0
9309201,0,0,0,0,0,0,0
210382,0,0,0,0,0,0,0
9321,1,1,0,0,0,1,11
9307365,2,1,1,1,2,0,0
208017,0,0,0,0,0,0,0
9402201,3,2,1,1,3,0,0
2215,0,0,0,0,0,0,0
9910565,2,2,0,0,0,2,3
9812327,0,0,0,0,0,0,0
9709321,0,0,0,0,0,0,0
9710430,0,0,0,0,0,0,0
9507205,1,1,0,0,1,0,0
9207262,1,1,0,0,1,0,0
9908278,0,0,0,0,0,0,0
205074,0,0,0,0,0,0,0
9504403,2,2,0,0,0,2,6
108078,0,0,0,0,0,0,0
9309262,1,1,0,0,1,0,0
9502396,3,2,1,1,1,2,2
203113,1,1,0,0,0,1,4
205343,5,1,4,8,0,5,20
9910410,2,1,1,1,0,2,20
9909471,5,2,3,3,5,0,0
101321,2,2,0,0,0,2,10
9509314,5,1,4,6,5,0,0
9506384,1,1,0,0,1,0,0
209297,1,1,0,0,0,1,5
9601259,2,1,1,1,1,1,2
9909495,0,0,0,0,0,0,0
9408291,2,2,0,0,2,0,0
109157,0,0,0,0,0,0,0
9709206,0,0,0,0,0,0,0
9612314,7,1,6,15,7,0,0
9512242,1,1,0,0,0,1,3
9608419,0,0,0,0,0,0,0
206157,3,3,0,0,0,3,4
9905206,6,3,3,5,1,5,5
107041,0,0,0,0,0,0,0
9407223,3,2,1,1,3,0,0
9511373,0,0,0,0,0,0,0
208125,0,0,0,0,0,0,0
9310353,1,1,0,0,1,0,0
12032,5,5,0,0,0,5,9
103296,0,0,0,0,0,0,0
9305216,0,0,0,0,0,0,0
9404272,1,1,0,0,0,1,1
211404,2,1,1,1,0,2,55
9509388,1,1,0,0,1,0,0
111199,5,2,3,4,0,5,37
110292,0,0,0,0,0,0,0
208264,3,1,2,2,3,0,0
106202,4,4,0,0,2,2,4
9504315,1,1,0,0,1,0,0
211007,2,2,0,0,0,2,13
12216,0,0,0,0,0,0,0
111039,2,2,0,0,2,0,0
9708281,2,2,0,0,1,1,1
1179,0,0,0,0,0,0,0
202104,0,0,0,0,0,0,0
105305,1,1,0,0,0,1,1
111041,0,0,0,0,0,0,0
205207,0,0,0,0,0,0,0
9505216,1,1,0,0,1,0,0
9302321,2,2,0,0,2,0,0
9808462,1,1,0,0,1,0,0
9608263,3,1,2,2,0,3,11
9806478,1,1,0,0,0,1,2
9909498,1,1,0,0,0,1,4
9602420,1,1,0,0,1,0,0
9911354,0,0,0,0,0,0,0
211239,2,1,1,1,2,0,0
9012,2,1,1,1,0,2,2
9908439,1,1,0,0,1,0,0
6066,2,2,0,0,2,0,0
9810369,1,1,0,0,0,1,3
210377,0,0,0,0,0,0,0
9806517,0,0,0,0,0,0,0
9810399,0,0,0,0,0,0,0
9501338,2,2,0,0,2,0,0
9402350,0,0,0,0,0,0,0
9804287,0,0,0,0,0,0,0
9504359,0,0,0,0,0,0,0
101206,0,0,0,0,0,0,0
9404242,1,1,0,0,1,0,0
9801312,0,0,0,0,0,0,0
9903379,1,1,0,0,0,1,2
9812512,1,1,0,0,0,1,1
205320,0,0,0,0,0,0,0
112286,0,0,0,0,0,0,0
102231,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0
9811210,1,1,0,0,1,0,0
9903216,2,1,1,1,0,2,2
207214,0,0,0,0,0,0,0
9907344,0,0,0,0,0,0,0
9810372,1,1,0,0,1,0,0
9310234,6,1,5,6,6,0,0
9710263,1,1,0,0,1,0,0
9711270,1,1,0,0,0,1,6
9910289,0,0,0,0,0,0,0
9411418,0,0,0,0,0,0,0
9405370,0,0,0,0,0,0,0
109055,0,0,0,0,0,0,0
9606453,1,1,0,0,1,0,0
211386,0,0,0,0,0,0,0
9807271,0,0,0,0,0,0,0
207154,0,0,0,0,0,0,0
9901364,1,1,0,0,0,1,1
208200,0,0,0,0,0,0,0
9712519,2,2,0,0,1,1,1
106019,6,2,4,10,2,4,6
9808460,2,2,0,0,0,2,2
112166,3,3,0,0,0,3,26
9609405,1,1,0,0,0,1,2
9608453,0,0,0,0,0,0,0
9612491,0,0,0,0,0,0,0
9802428,0,0,0,0,0,0,0
9303212,3,3,0,0,3,0,0
201230,0,0,0,0,0,0,0
212294,0,0,0,0,0,0,0
212038,0,0,0,0,0,0,0
204315,1,1,0,0,0,1,7
209343,0,0,0,0,0,0,0
104248,0,0,0,0,0,0,0
9910431,1,1,0,0,0,1,4
9508356,3,2,1,1,0,3,3
9808285,1,1,0,0,0,1,2
9605369,1,1,0,0,0,1,2
208187,0,0,0,0,0,0,0
9803208,0,0,0,0,0,0,0
9809273,2,2,0,0,0,2,8
208180,0,0,0,0,0,0,0
110176,1,1,0,0,0,1,1
202051,0,0,0,0,0,0,0
9611237,0,0,0,0,0,0,0
111076,1,1,0,0,0,1,2
9165,1,1,0,0,0,1,1
9411359,0,0,0,0,0,0,0
9807291,0,0,0,0,0,0,0
107140,1,1,0,0,0,1,4
211271,1,1,0,0,0,1,4
203231,0,0,0,0,0,0,0
9901398,0,0,0,0,0,0,0
9307264,1,1,0,0,1,0,0
9606259,0,0,0,0,0,0,0
9805235,1,1,0,0,1,0,0
207147,0,0,0,0,0,0,0
9611241,0,0,0,0,0,0,0
9411327,0,0,0,0,0,0,0
9278,0,0,0,0,0,0,0
208053,1,1,0,0,1,0,0
9908506,0,0,0,0,0,0,0
9809231,0,0,0,0,0,0,0
111285,1,1,0,0,0,1,6
211143,0,0,0,0,0,0,0
301066,0,0,0,0,0,0,0
202248,2,1,1,1,0,2,30
9128,1,1,0,0,0,1,6
205138,2,2,0,0,0,2,3
105232,1,1,0,0,0,1,1
10221,2,1,1,1,2,0,0
3210,1,1,0,0,0,1,1
9602403,0,0,0,0,0,0,0
207270,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0
9412395,0,0,0,0,0,0,0
210239,1,1,0,0,0,1,1
105258,1,1,0,0,1,0,0
9511467,0,0,0,0,0,0,0
9408220,0,0,0,0,0,0,0
112314,0,0,0,0,0,0,0
9310204,1,1,0,0,1,0,0
202119,0,0,0,0,0,0,0
4261,0,0,0,0,0,0,0
9909300,1,1,0,0,0,1,7
301150,0,0,0,0,0,0,0
101256,0,0,0,0,0,0,0
9307367,0,0,0,0,0,0,0
9803465,0,0,0,0,0,0,0
9904384,3,2,1,1,3,0,0
9509390,0,0,0,0,0,0,0
212094,0,0,0,0,0,0,0
9705256,0,0,0,0,0,0,0
204214,2,1,1,1,1,1,1
9611403,0,0,0,0,0,0,0
8148,0,0,0,0,0,0,0
9912310,4,1,3,3,1,3,3
9505243,0,0,0,0,0,0,0
210384,0,0,0,0,0,0,0
9604435,1,1,0,0,1,0,0
9602308,0,0,0,0,0,0,0
111300,0,0,0,0,0,0,0
11045,0,0,0,0,0,0,0
208131,0,0,0,0,0,0,0
9606243,0,0,0,0,0,0,0
8198,0,0,0,0,0,0,0
9712540,0,0,0,0,0,0,0
3239,4,1,3,6,0,4,16
207027,1,1,0,0,0,1,4
9512376,1,1,0,0,1,0,0
112002,0,0,0,0,0,0,0
9307362,2,2,0,0,2,0,0
9276,0,0,0,0,0,0,0
212260,0,0,0,0,0,0,0
9407378,1,1,0,0,1,0,0
109011,1,1,0,0,0,1,1
8299,1,1,0,0,1,0,0
106142,0,0,0,0,0,0,0
211368,0,0,0,0,0,0,0
12064,0,0,0,0,0,0,0
3248,0,0,0,0,0,0,0
205144,0,0,0,0,0,0,0
9807296,0,0,0,0,0,0,0
9711432,1,1,0,0,1,0,0
10248,0,0,0,0,0,0,0
211209,0,0,0,0,0,0,0
9907530,1,1,0,0,0,1,5
9911312,0,0,0,0,0,0,0
9903243,1,1,0,0,0,1,3
9507390,0,0,0,0,0,0,0
204239,0,0,0,0,0,0,0
10182,0,0,0,0,0,0,0
9910450,1,1,0,0,0,1,2
9801302,0,0,0,0,0,0,0
208171,1,1,0,0,0,1,4
9505269,1,1,0,0,0,1,13
9608425,0,0,0,0,0,0,0
9610343,0,0,0,0,0,0,0
9605443,1,1,0,0,1,0,0
1070,1,1,0,0,1,0,0
110244,2,1,1,1,0,2,12
109261,0,0,0,0,0,0,0
207072,0,0,0,0,0,0,0
9501414,1,1,0,0,1,0,0
209315,0,0,0,0,0,0,0
9901396,4,2,2,3,0,4,10
9712526,4,3,1,1,4,0,0
110372,0,0,0,0,0,0,0
12342,0,0,0,0,0,0,0
301025,0,0,0,0,0,0,0
12312,0,0,0,0,0,0,0
9704279,0,0,0,0,0,0,0
204022,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0
6194,1,1,0,0,1,0,0
9903278,0,0,0,0,0,0,0
8187,0,0,0,0,0,0,0
210404,0,0,0,0,0,0,0
302068,0,0,0,0,0,0,0
9303285,0,0,0,0,0,0,0
211242,0,0,0,0,0,0,0
9606252,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0
9805330,0,0,0,0,0,0,0
107170,0,0,0,0,0,0,0
9608390,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0
209283,1,1,0,0,0,1,2
3060,1,1,0,0,0,1,2
301198,0,0,0,0,0,0,0
112006,1,1,0,0,0,1,2
110026,0,0,0,0,0,0,0
9907456,0,0,0,0,0,0,0
203176,0,0,0,0,0,0,0
102104,0,0,0,0,0,0,0
212190,0,0,0,0,0,0,0
103282,1,1,0,0,1,0,0
9708324,0,0,0,0,0,0,0
9807381,0,0,0,0,0,0,0
210401,0,0,0,0,0,0,0
9411356,0,0,0,0,0,0,0
9804401,1,1,0,0,1,0,0
210307,0,0,0,0,0,0,0
205005,0,0,0,0,0,0,0
9296,0,0,0,0,0,0,0
9807521,0,0,0,0,0,0,0
9710250,1,1,0,0,1,0,0
207333,0,0,0,0,0,0,0
210097,0,0,0,0,0,0,0
9705343,0,0,0,0,0,0,0
111266,0,0,0,0,0,0,0
205016,0,0,0,0,0,0,0
9911439,0,0,0,0,0,0,0
9506252,0,0,0,0,0,0,0
209147,1,1,0,0,1,0,0
9801434,0,0,0,0,0,0,0
206256,0,0,0,0,0,0,0
110168,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0
9611269,0,0,0,0,0,0,0
12133,0,0,0,0,0,0,0
9506249,0,0,0,0,0,0,0
207240,0,0,0,0,0,0,0
210056,0,0,0,0,0,0,0
9710260,0,0,0,0,0,0,0
9912533,1,1,0,0,1,0,0
9903525,0,0,0,0,0,0,0
112010,0,0,0,0,0,0,0
206161,0,0,0,0,0,0,0
1092,1,1,0,0,1,0,0
301182,0,0,0,0,0,0,0
7322,0,0,0,0,0,0,0
9611335,0,0,0,0,0,0,0
9702234,0,0,0,0,0,0,0
9706360,0,0,0,0,0,0,0
101141,0,0,0,0,0,0,0
9308234,1,1,0,0,1,0,0
301116,0,0,0,0,0,0,0
203026,0,0,0,0,0,0,0
207166,0,0,0,0,0,0,0
9911443,0,0,0,0,0,0,0
212327,1,1,0,0,1,0,0
9909450,0,0,0,0,0,0,0
212207,0,0,0,0,0,0,0
301017,0,0,0,0,0,0,0
112031,0,0,0,0,0,0,0
9601232,0,0,0,0,0,0,0
211325,0,0,0,0,0,0,0
111455,0,0,0,0,0,0,0
104089,0,0,0,0,0,0,0
208253,0,0,0,0,0,0,0
112011,0,0,0,0,0,0,0
106091,0,0,0,0,0,0,0
211093,0,0,0,0,0,0,0
9508385,0,0,0,0,0,0,0
9405415,0,0,0,0,0,0,0
9607354,16,5,11,27,0,16,39
4213,55,3,52,373,0,55,264
101259,1,1,0,0,0,1,5
9502254,15,2,13,32,6,9,21
9806351,13,1,12,37,1,12,21
9911385,21,3,18,55,0,21,93
9704257,13,2,11,31,0,13,85
6050,4,3,1,1,0,4,12
9712319,43,3,40,195,7,36,141
9207258,5,1,4,7,5,0,0
9512313,10,1,9,15,0,10,31
9405264,1,1,0,0,1,0,0
9601260,3,3,0,0,0,3,5
9212285,25,5,20,68,9,16,16
9409388,22,2,20,94,10,12,12
9407264,5,3,2,6,0,5,8
3058,37,11,26,76,1,36,421
9304271,11,1,10,34,11,0,0
9901388,27,2,25,107,0,27,330
9910554,10,1,9,29,0,10,40
9907390,35,4,31,155,0,35,186
9808485,10,1,9,27,1,9,9
9801327,1,1,0,0,0,1,3
2149,22,3,19,71,0,22,184
9601332,10,3,7,17,0,10,20
9604444,18,2,16,63,0,18,74
9508316,8,1,7,15,2,6,6
9404334,5,1,4,8,5,0,0
9804400,8,3,5,10,2,6,24
9209251,51,3,48,317,51,0,0
9707435,39,5,34,208,3,36,155
9611273,15,1,14,29,1,14,35
105306,5,2,3,5,0,5,19
9711469,57,2,55,500,0,57,161
9707336,4,1,3,5,4,0,0
9912254,26,2,24,141,0,26,129
9408384,145,2,143,2071,136,9,9
9701394,16,3,13,49,0,16,72
9711220,6,1,5,8,0,6,81
10074,1,1,0,0,1,0,0
2161,14,7,7,20,0,14,192
9812508,6,2,4,8,0,6,28
1266,8,2,6,21,0,8,9
9702380,42,2,40,287,0,42,108
9704274,13,1,12,27,1,12,43
9405401,23,2,21,99,23,0,0
1177,11,4,7,19,0,11,43
9512225,13,1,12,26,1,12,12
9608314,3,1,2,2,0,3,9
9512277,2,2,0,0,0,2,5
9506477,68,5,63,587,7,61,384
9704383,21,4,17,61,21,0,0
9609474,24,2,22,111,3,21,21
9403226,54,1,53,597,13,41,69
9805424,37,2,35,216,0,37,208
9602287,45,1,44,320,41,4,4
9706354,8,7,1,2,0,8,36
9901438,0,0,0,0,0,0,0
9501214,22,3,19,90,16,6,6
9905495,2,2,0,0,0,2,8
9705401,18,3,15,50,0,18,57
9502224,31,2,29,217,31,0,0
9405410,82,7,75,498,6,76,338
9405246,11,2,9,22,1,10,32
9311215,17,2,15,45,1,16,45
9212305,26,2,24,127,26,0,0
9411411,7,1,6,7,0,7,19
9609423,11,2,9,17,7,4,4
2198,15,4,11,18,0,15,121
9708207,9,7,2,2,0,9,20
9401317,14,1,13,51,14,0,0
9912306,15,4,11,26,1,14,107
9809440,6,1,5,10,1,5,7
9901319,27,4,23,132,0,27,333
9708313,4,2,2,3,0,4,30
9507442,9,2,7,17,1,8,18
9610231,22,3,19,64,22,0,0
3140,19,2,17,50,1,18,206
9902335,18,1,17,103,0,18,69
9204207,27,4,23,85,27,0,0
9908360,11,3,8,18,0,11,171
9129,10,2,8,17,0,10,189
105239,18,2,16,99,18,0,0
9212277,9,2,7,19,9,0,0
9509212,13,2,11,40,0,13,24
9803391,25,1,24,101,2,23,44
9903448,43,1,42,314,2,41,50
9807269,27,5,22,84,0,27,123
9506235,0,0,0,0,0,0,0
9306248,18,5,13,54,18,0,0
9907291,8,1,7,15,8,0,0
9612437,51,1,50,407,4,47,185
9904292,18,1,17,57,0,18,42
9805346,19,1,18,50,0,19,53
9705435,12,3,9,14,1,11,51
9608487,15,1,14,36,5,10,17
9504319,25,6,19,71,6,19,23
9605259,20,2,18,52,11,9,12
106025,22,1,21,55,1,21,118
9607394,33,4,29,139,10,23,23
9604296,13,1,12,35,0,13,44
9906469,34,2,32,134,23,11,14
9511335,45,10,35,116,17,28,38
9306277,3,1,2,3,3,0,0
9506380,82,3,79,571,8,74,208
9312272,45,5,40,228,4,41,84
104271,11,6,5,8,0,11,69
9909228,23,4,19,93,0,23,88
9809504,4,3,1,1,0,4,14
9806236,65,4,61,659,0,65,173
9212257,9,2,7,19,9,0,0
9909453,9,3,6,18,9,0,0
9604451,12,4,8,9,0,12,17
9507388,18,2,16,64,18,0,0
2163,7,2,5,9,0,7,26
9802294,12,2,10,25,0,12,20
3022,31,6,25,87,0,31,322
9512432,10,3,7,17,5,5,5
8283,11,2,9,22,3,8,12
2199,43,3,40,241,3,40,66
9902407,37,1,36,260,1,36,103
9904380,33,4,29,207,0,33,644
9808257,28,7,21,59,5,23,70
12007,17,2,15,59,0,17,155
206194,9,3,6,6,0,9,82
9405318,2,2,0,0,0,2,2
110382,27,1,26,186,0,27,177
9609381,143,1,142,1719,30,113,253
9603443,0,0,0,0,0,0,0
9904433,14,3,11,36,0,14,182
9812296,8,1,7,16,8,0,0
9803405,21,6,15,56,0,21,111
9506467,5,2,3,3,0,5,12
9208254,35,2,33,182,35,0,0
9807264,25,4,21,56,17,8,10
9205220,10,2,8,12,10,0,0
101083,4,3,1,1,1,3,26
9206205,19,3,16,65,19,0,0
9906274,23,4,19,94,0,23,310
9411203,14,1,13,32,14,0,0
9801433,2,1,1,1,0,2,2
9701229,64,3,61,443,0,64,331
9601276,93,2,91,591,0,93,320
9705286,43,6,37,143,0,43,258
9706279,8,6,2,2,0,8,28
106158,0,0,0,0,0,0,0
9404248,12,1,11,33,12,0,0
2043,6,2,4,8,0,6,12
105349,11,5,6,6,0,11,52
9307301,32,8,24,85,8,24,46
9812463,19,6,13,38,0,19,173
9611433,117,2,115,1081,12,105,289
9903459,8,1,7,15,0,8,24
9210239,4,2,2,3,4,0,0
9606345,10,6,4,13,0,10,17
1286,28,8,20,50,0,28,348
9912226,24,4,20,106,0,24,244
9212210,11,3,8,21,2,9,9
9604419,10,4,6,9,0,10,46
109160,2,2,0,0,0,2,15
9604230,3,3,0,0,0,3,8
9511330,10,4,6,15,0,10,42
9507354,8,2,6,12,1,7,30
9502285,17,2,15,64,3,14,29
9412379,11,4,7,9,7,4,4
201066,5,2,3,3,0,5,10
9706270,29,4,25,75,0,29,167
9505233,11,4,7,10,7,4,5
9507211,6,1,5,12,0,6,30
9610334,12,5,7,23,2,10,58
9806430,9,1,8,18,1,8,17
9905310,15,7,8,26,1,14,61
9907487,8,1,7,11,1,7,9
9507253,57,1,56,374,0,57,186
9705469,10,3,7,32,0,10,141
9703288,71,4,67,782,3,68,228
105088,6,1,5,10,2,4,4
9403330,16,4,12,71,2,14,22
7110,3,2,1,1,0,3,13
105023,0,0,0,0,0,0,0
9702429,7,1,6,14,0,7,33
105105,6,3,3,6,0,6,39
9610542,2,1,1,1,2,0,0
9310210,34,4,30,261,34,0,0
9607451,10,2,8,26,0,10,44
9904310,20,4,16,62,1,19,91
110377,7,2,5,13,0,7,27
9312297,1,1,0,0,1,0,0
9805220,1,1,0,0,0,1,2
9512203,14,2,12,43,1,13,13
9203220,15,1,14,40,15,0,0
201081,2,2,0,0,0,2,12
9804206,5,3,2,3,0,5,7
9608350,22,2,20,102,2,20,35
9707351,16,2,14,40,0,16,84
10190,2,2,0,0,0,2,2
104176,3,2,1,1,0,3,17
9912261,24,5,19,72,0,24,136
9603362,1,1,0,0,0,1,7
9908205,9,1,8,16,0,9,209
9811362,17,3,14,77,0,17,94
9708416,1,1,0,0,0,1,3
103221,4,1,3,3,0,4,11
4269,8,2,6,18,1,7,50
9308279,6,2,4,6,6,0,0
9711351,4,2,2,2,4,0,0
210031,1,1,0,0,0,1,9
9409201,6,2,4,7,0,6,6
207160,0,0,0,0,0,0,0
207136,0,0,0,0,0,0,0
210114,0,0,0,0,0,0,0
9701389,12,1,11,24,2,10,18
9911454,3,3,0,0,0,3,23
9703269,1,1,0,0,0,1,14
210050,0,0,0,0,0,0,0
9601391,2,2,0,0,1,1,5
9602415,21,5,16,40,3,18,20
1178,5,1,4,5,0,5,24
9054,2,1,1,1,0,2,4
9703313,22,2,20,93,4,18,22
9403242,12,2,10,30,12,0,0
9902272,1,1,0,0,0,1,2
9808294,9,2,7,10,0,9,31
9701243,3,2,1,2,1,2,4
12271,9,4,5,6,0,9,45
105222,2,1,1,1,0,2,3
9610367,6,3,3,5,0,6,15
9406302,1,1,0,0,0,1,6
105041,8,4,4,7,0,8,75
9804202,12,8,4,5,0,12,70
9605209,4,2,2,3,0,4,14
3172,16,3,13,32,0,16,152
108109,3,3,0,0,0,3,16
9811450,1,1,0,0,0,1,3
9712478,8,2,6,13,0,8,67
2106,6,1,5,13,1,5,6
9802415,7,3,4,12,0,7,35
107168,2,1,1,1,0,2,17
9306240,19,2,17,54,6,13,13
9612340,3,2,1,2,1,2,7
209028,4,1,3,4,4,0,0
